sentence,emotion
khá quá nhể :))),2
"t thề mỗi lần dọn phòng sn này thì banh kem , pháo kim tuyến . đủ các thứ . khóc mà bụt nó đéo lên",5
toàn tặng đồ gây sát thương thế kia khả năng bị phản damage là rất cao,3
"bỏ qua mấy dòg chữ , nhìn khuôn mặt con bé không thể nhịn cười per :))",2
"bọn này đóng điện cho nó đi luôn , giữ làm gì cho chật đất",0
tui còn chưa biết sì phố là gì . ổng biết luôn á trời,6
hàng cổ rồi anh ơi,4
a cũng ở trong đây à,6
đổi cả cuộc đời giống người tàn tật để được cái video này .,1
yêu quá hóa điên 🤣,2
"per tao đã khuyên mày rồi mà không nghe , làm màu chi mà tặng hộp quà cho bự để người ta dọn cực khổ đến nỗi đăng lên mxh kìa 😩",1
"chọn thằng nào không quan trọng , vì đằng nào cũng không có thằng nào nó thích em đâu mà ảo tưởng =))",1
buổi tối vui vẻ và ấm áp nhé đại kỷ nguyên ! tương tác cho hằng khỏi trôi bài nhé !,2
tụi nhỏ dễ thương quá,2
vậy mình xin chúc đk n năm tới không còn cô đơn nữa nha kkkkklk,2
toàn mấy con bán hàng online đăng để cau view thôi phạt nặng vào,1
ngày hôm ấy tuyệt đẹp nhưng lại đượm một nỗi buồn ngày mai thôi chg được gặp thầy cô bb lũ chúng tôi khép cánh cửa ấy lại nhìn lại toàn bộ khung cảnh ôi thân thương biết mấy cảnh vật quen thuộc sẽ không được trông thấy nữa,5
nhỏ mà mất nết,1
200 triệu này lấy từ nguồn ngân sách nào để bồi thường ? hay cứ lấy từ từng đồng tiền thuế của người dân để sửa sai lầm cho 1 cá nhân hay một đơn vị tư pháp ?,1
thằng này bị điên chuẩn mẹ rồi,1
đúng là nói thì dễ hành động không bao giờ làm được ))),5
nhà nước pháp luật việt nam lên tiếng hộ em nó cái,4
theo tao thì mày nên chọn thằg nhiều tiền . đến năm cuối thì mày quay lại chọn với thằg nhiều tiền học bổg . m hỏi vậy là mày được lựa chọn mà . đấy là cách tốt nhất cho người hám tiền như mày,4
nghe nói 2020 hơn 4tr đàn ông sẽ ế vợ . mình chỉ việc chờ thêm 1 năm nữa thôi là đăng tin tuyển chồng 😂😂,2
đại học vui lắm cậu :)) weeee,2
"chú em còn non quá , kêu thu ngân đánh thêm phần phụ thu dọn vệ sinh 200k , không đưa thì kêu bảo vệ không cho lấy xe , đó quy định hầu hết các quán karaok , trường hợp phụ thu là mang đồ ăn ngoài vào , ói trong phòng , và đỗ bia nước ngọt , xả rát kiểu như trong video",1
k cần biết nội dung ... nhìn mặt con bé thoy muốn cưới về cho con trai mình ngay rồi 😂😂,2
ngày bé nấu hoài không chín . tức rủ mấy đứa ra đốt cả đống rơm nhà hàng xóm,2
"crush đi nhậu rồi say , rồi bị thịt ... hic hic",5
"trong tất cả các con , con mèo là mất dạy nhất …",1
"cây hoa sữa thì nói cây hoa sữa đi , tình yêu tình báo gì ra ngửi mùi chắc mất mẹ tình yêu luôn",1
thương thương con =)) yêu ghê cơ ý cái mẹt hờn dỗi,2
"cái thế giới loạn hết rồi , loạn thật rồi , trả tao cái đĩa bay",1
quê ở huyện kế bên mà chưa 1 lần đi =)))),2
hãy cười thật tươi để cho cuộc sống của bạn trở nên thật tuyệt vời 😁,2
tuyển ngay về làm nghiên cứu viên cao cấp cho các hãng khóa :d,2
"tao cứ nhìn xong nghĩ , tay nào cầm bút là tay phải ,",4
"nó sẽ ra cái ốp , lo gì thiếu đồ chơi",4
"ờ đúng rồi , có thể chỉ là đang lợi dụng mày viết content free xong thích là sửa thôi hihi",1
con bé cưng gì đâu . vk ơi anh muốn có cục bảo bối như vậy per,2
cưng quá trời luôn,2
a triệu mua quả báo thì quá rẻ mạt 😞 tiếc là luật có vậy 😏,1
cực kì bản lĩnh lẫn liều lĩnh,2
aeon tâm lý thế :)) mày . n vào mua que kem tránh nóng,2
người ta đỗ dưới lòng đường chứ đỗ vào nhà chị đâu mà van hóa gì . chủ thớt mới là người ấu trĩ lạc hậu nhé,1
chị lỡ mất 1 nhịp tim vì cưng đấy ❤️❤️❤️,2
:)) đéo hiểu sao mấy phim truyền hình của ấn xl vãi mà phim như thế nào thì lại qá hay,2
per chán quá,5
nghe thấm câu vàng trắng nhưng thực tế là trắng tay thôi nghe mà buồn,5
thoa kem chống nắng như người ...,4
per đấy móng tay dài nhất thế giới đấy,6
đằng nào mà chẳng thịt chẳng qua sớm hay muộn thôi,4
trên thì một kiểu dưới thì kiểu khác,4
"nhạc buồn quá . bài này là bài "" chia tay trong chiều hoàng hôn nắng úa màu "" - justin bieber cho bạn nào chưa biết nhé . :'(",5
per đây . cô gái bán hàng thú vị đây . phải xem cho hết,2
dẫu hiên ngang giữa đất trời gặp con vợ đểu thì đời cũng xong,5
"cmt buồn cười vll , nhớ mình cừng có kinh nghiệm chạy ngỗng :)))",2
"lớn lên rồi ta sẽ tự hiểu .. "" tại sao ngày đó cha mẹ thế này thế kia với ta "" ...",4
hình như câu này quen quen ý le tuyet nguyen nhỉ,4
nó ăn cà rốt chứ nó ăn cái gì mà liếc quễ mều mặp 😡😡😡,0
quả này cũng chất lắm,2
hồi bé bị ngỗng dí hoài =)) sợ vãi,3
tao ngồi tao khóc 1 buổi ☹️,5
crush của tao đi làm rồi . hihee . sáng mai mới về cơ 🤣🤣,2
khoảnh khắc mày nhận ra mày còn đéo bằng 1 thằg nhóc còn trong bụng mẹ :((,5
chúng mày cứ ra phim boom tấn cho nhiều vào,4
cao quá cũng khổ chứ sung sướng đéo gì 😓,5
ý thức quá kém .,1
bẩn bựa vlon 😤,1
một con cá chép đang bơi trong hồ mà đã tính chuyện đánh bại những con rồng vẫy vùng 5 châu !,1
ai cũng nói tao đẹp troai . hiền lành nhưng chưa biết lúc tao lên cơn 😂😂😁,2
điên,1
chủ tịch đi nặn mụn ở tai và cái kết khóc thét,5
hành vi của người bố có phần nào ảnh hưởng đến đứa con . cô bé cười . không phải vì cô bé mạnh mẽ . mà là cô bé đã bất cần,4
xem phát khóc mẹ luôn 😭😭😭,5
per nhìn nó gớm những vẫn khoái coi . thú vui biến thái dễ sợ,2
mèo nhà tao gửi 10 ngày về ăn tết lên nó thành mèo hàng xóm này ( nhà hàng xóm bán cá ) :((,5
"còn những người bình thường rất dữ , thật ra họ hiền lắm , nội tâm lắm",4
giống như thổi khí vào bong bóng đến một lúc nào đó thì nó phát nổ,4
ha ha ....,2
nhìn giống mấy đặc vụ của cia . sợ thế :)),3
tao đang thă ́ c mă ́ c ta ̣ i sao thă ̀ người da đen no ́ quen được con nho ̉ da tră ́ người ngon va ̃ i thê ́ nhy ̃. 😑😑😑,4
thế giới giờ đáng sợ quá rồi 😌😌 tâm phải tịnh không là tiêu nha mấy ông 😢,3
"vietcombank phục vụ tệ , phí cao , mang mác nhà nước nên vậy .",1
bất ngờ vãi =)),6
bữa cơm trưa nay tăm tối như cái ava của tao vầy :((((((,5
hội những con pug láo lếuuuuuu,1
dè nghị khởi tố luôn những người biết mà che dấu,0
per mày đang nghĩ đến ai,4
bà già đau khổ,5
"không phù hợp thổ nhưỡng , khí hậu . vậy mà vẫn tung hô , dải ngân để làm khổ dân . quả bóng trách nhiệm chẳng thuộc về ai cả . 😢😢",5
đúng là cái thứ vô học,1
nhiều lúc em di từ từ chưa kịp đỗ đã có n ra bảo không được đỗ ở đây chán qúa,5
chỉ cần thích cái là muốn rụng tim,2
vui tính tí cũng khó cơ,5
chỉ còn lại tro tàn,5
lỗi tại thằng quay phim . cắt không đúng lúc,1
kkk ... bếp dầu một thời ta hay nấu đây nè,2
đag đi học mà gặp cảnh này :)) chắc chạy về cúp học luôn,3
anh con mẹ mày :))),0
ngạc nhiên đấy,6
xã hội giờ càng ít nói như tao thì càng ngoan hiền,4
nhìn mặt con bé kiểu . ơ cái gì vậy,4
hư cấu 😌,1
bộ phim ấn độ duy nhất xem được lol,2
vậy mới biến thành người nhện được,4
per đã hiểu sao hè năm ngoái có quả lịch học vãi chưa =)),2
rõ ràng vẫn là một người mà cắt tóc xong nhìn đáng yêu vãi :v,2
đm lúc tao học đến chương đó nguyên tiết bà cô toàn chia sẻ kinh nghiệm chuyện tới tháng 🙂 đéo thú vị được như vầy :vv,1
vật chất quyết định ý thức,4
per đã hiểu tại sao thằng bạn mình đam mê gym .. thì ra đây là nơi nó được sống thật với giới tính của mình ..🤣🤣🤣,2
họ vui là được rồi :))),2
đáng yêu phết nhể,2
có móng tay dài cũng khổ,5
"cậu ấy tán tôi , tôi từ chối . thế là từ đó chúng tôi đéo làm bạn được nữa !!!",5
per nhìn đẹp thiệt mày,2
mùa mưa đến sớm rồi huhu,5
có mà đầy người như vậy ý ... ăn vô máu họ rồi,1
tình hình này tháng sau cũng đi tập gym mất,4
nhiều khi chỉ ước gì mấy đứa bá dơ này có thể chết thay cho chị nữ sinh giao gà thì hay biết mấy ...,4
bởi vậy không nên bình luận trên facebook làm gì . nhìu đứa nó nhây cãi lộn mệt người .,1
giờ anh gù lấy đâu ra chỗ ở :'(,5
"chúc mày mau khỏi nhá , team thích ăn thịt gà như tao ??",4
tiếc là 23 cái xuân rồi chưa gặp được em . có ai giống tôi không,5
gặp được em nhưng sẽ chỉ quan tâm và bảo vệ em từ xa,5
bộ phim việt lần đầu xem thấy hay cảnh quay đẹp !!,2
"ngày chia tay , chúng tôi đã ôm nhau khóc",5
thật đúng đắn khi đã follow page này !,2
đm mẹ bạn thân,1
chưa nhớ vụ công viên nước hồ tây à :)) mấy con chó đực nứng dái,1
"đọc bình luận không thấy ai khen cute dễ thương đáng yêu này nọ nữa nhỉ :))))) một ngày đẹp trời bạn ra ngõ đứng hít không khí , con mèo sẽ kệ mẹ bạn , con chó vẫn sẽ đi đái bậy , nhưng con một lằn này thì đéo , nó phi con mẹ nó ra dí chạy như một con điên",0
21 năm chưa crush ai thì có gọi là ế thâm niêm không hả các bác,5
ơ thế chưa ai dẫn ngài trump đi ăn bún đậu mắm tôm hả ?,4
trích mà như vầy rồi . sao dám coi phim đây 😢,3
cô ấy hết thương tao rồi,5
"dăm ba cái thể hiện tình cảm này ngày xưa tao đầy , nhưng từ ngày cưới xong đi qua đường chắc chồng tao rơi mất não nên chưa thấy lặp lại bao giờ . 😌",5
wow không thê tin được bô mong tay day thât kinh,6
"nhìn này thần sắc thế kia thì đeo sao đâu , yên tâm đi không được hốc hôm nay thì hôm sau hốc lo cái đéo gì chứ",4
có cái lol chuột nó sợ,1
có đến hàng trăm năm sau đi nữa thì trẻ trâu vẫn luôn tồn tại theo thời gian 😀,1
đụ mẹ cười ỉa ????????,2
xem xong thấy buồn quá,5
diễn vãi,1
"bị ngỗng mổ sợ vãi_chưởng , hồi bé tao đã không sang nhà b tao cả tuần trời vì nhà nó mới nuôi ngỗng mà bình thường tao toàn ăn chùa cơm nhà nó thiếu điều làm con nuôi nhà nó nữa thôi :))) nhắc lại mới thấy sợ vãi",3
cho chết,0
per sao chủ đề gái mê tiền dạo này hot nhỉ :))),6
"ra đi là lựa chọn đúng , ở lại incheon để gánh team làm gì cho mệt ra lại bị tiếng xấu .",2
người trái đất thật đáng sợ mà - _ -,3
"per tải thử cái này cho cún đi chị , hay phết này",2
phải cho chúng nó vào tù hết 1 lượt cho chúng nó ăn chính thực phẩm chúng nó bán đi cho nó nhớ,0
trông rợn vãi :)),3
"rồi , chợt mình tỉnh giấc :) mơ đủ rồi đó",4
thấy chưa ... ổng lấy váy cưới của vợ kìa . t nói đâu có sai . :v,1
vãi linh hồn .,3
per hồi nhỏ chuyên gia đi ngang nhà hàng xóm là bị nguyên bầy ngỗng nó dí nó rượt chạy khóc la um xùm .. giờ còn ám ảnh 😭,3
chủ thớt sấp mặt rồi,5
thế giới này thật đáng sợ ai chả đĩa bay cho tao về hành tinh tao đi,3
per nhịn ăn để đi,4
mình còn để ảnh bạn ấy trong thẻ học sinh xong bị thấy cơ,2
thằng lồn nào chế ra cái này tao nghĩ nó hơi bị thiêu muối đấy nhạt vãi lol ra,1
bộ cứ thân là ở với nhau đuợc à ?? sai lầm vãi,1
nói tóm lại mau axít đậm đặc bỏ vào thùng nhựa để kế bên cho nó thấy chắc là ổn nhớ đừng làm chuyện dại nhá,0
thôi xong . chia buồn cùng quý quốc,5
nhà tạp hoá đấy hả ... :)))),4
"đúng vô cùng , không cần biết làm mệt việc nhiều lương thấp ra sao , làm ở 1 nơi đồng nghiệp như những ngừoi chị trong gia đình , đi làm mà cảm giác thoải mái vui vẻ như ở nhà . nơi có thể ở 9 tiếng 1 ngày",2
nó bể 1 phát lúng tới cổ dume tởn tới già,3
per coi phim này chắc chết luôn trong rạp 😂,3
sống chậm lại và yêu thương nhiều hơn các bạn ạ,4
đi chơi lụm được tờ 2k rách mua băng keo 5k dán lại tờ 2k 🤔,2
tao coi tao sợ nó lọt quá bây,3
uổng phí công sức bao người !,0
tao sợ ma nên không dám coi lun,3
"ủi ui , mời người ta đến nhà ăn tiệc , lại đãi mỗi càrôt là thế nào , lần sau bà mời tiệc thì mày tự biết rồi đấy",1
per ý nghĩa giống phim không ???,6
cuộc đời bạn đáng giá bao nhiêu tiền,4
nhìn bên dưới cầu bẩn đéo chịu được . lỡ té xuống nước thì tha hồ mà tắm và hưởng thụ sự trong sạch đến mắc ói của nước và rác thải .,1
"thường thì người thuận tay trái sẽ bị bệnh này :v , riêng tao thuận vả 2 tay nên chả sao",2
cố tỏ ra nguy hiểm vãi 😂,1
"ôi dume giật nảy mình , tí thì rơi điện thoại",3
tụt quần nó ra cho nó chén :))),2
một cách bán hàng nta gọi là đẳng cấp,2
yêu quá đi mất nhìn cưng khủng khiếp ??,2
sao chúng nó dã man thế nhỉ,6
cầu cho chú luôn mạnh khoẻ ạ 😢,5
ăn bớt của trẻ vậy mà bị khiển trách thì lần sau còn làm tiếp và mạnh hơn nữa đúng lả luật của việt nam không có chức quyền ăn trộm ổ bánh mì phải đi tù còn có chức ăn 150trieu thì bị khiển trách thôi,0
