sentence,emotion
dù chỉ là 1 cây bông nhưng nó là tất cả tình yêu của ông dành cho bà ❤❤❤,2
thằng nào phán sai bỏ tiền túi ra mà đền cho người bị oan sai đừng lấy tiền của nhà nước,1
chỉ để nhìn cái thôi :)),2
"thôi , không tranh luận với các ông . thế đi đường gặp thằng nào đỗ thế này cả nửa ngày , mà tắc đường và gọi nó không được , các ông đừng há mồm ra dume nó nhé . vì nó đúng mà",0
2 thằng chúng mày lại không làm gì được ư ?,6
chai này mới ghi được nhìu chữ kkk,2
không biết mình có được may mắn như cụ bà này không,4
mũ sơ sài mà hiệu quả vãi,6
"per nghe đồn mày yêu mèo , mà sao mày không đáng yêu :))",1
đcm ác mộng,3
per gặp tao chắc tao đái trong vần 😅😅,3
mấy thằng súc vật 😡,1
cáu vãi :))),0
per bảo sao tao cứ muốn nghỉ việc . lm với cái tao sờ choét lắm,4
""" vậy là đủ tuổi ngồi tù rồi nhỉ ?"" , mặt anh rất tỉnh và đẹp zai =))",2
giống chó này tên là gì vậy các bác 🙄,4
làm bộ mặt ngầu cho thằng thỏ để ý mà thằng này láo ăn thiệt đéo cho mình ăn ké quê thiệt là quê luôn,5
tao thấy dễ thương màaaa,2
cách người ta phản ứng cũng văn minh ghê ❤️,2
"per 😥 cảm thấy tội lỗi quá , từ nay không chụp nữa thiệt luôn",5
em mà biết nó vô văn hóa thế thì em cũng làm cách này luôn cho nó nhanh ah :-),1
per hồi lớp 1 tao quên nhãn vở mỹ thuật sợ đánh quá ngồi khóc tè le,4
cảm ơn các anh tình nguyện viên .,2
thật tuyệt vời !,2
3 thằng ngốc . xem ý nghĩa lắm,2
dễ thương quá !!!,2
"thì đi ra chỗ khác viết , đụ mẹ coi mà tao tức á .",0
bà ngoại của em đáng yêu hơn thế này nhiều,2
đem hủy mẹ đi . đấu giá cái quần què gì xong thằng mua lại nó hứng nó cho cả thế giới dính vr cmnl .,0
đã sợ rồi .. cố gắng hí mắt để xa ra để coi như thế nào .. khúc cuối hết hồn dục luôn cái điện thoại :))),3
tao thấy cảm động vãi .,2
cũng sợ mấy con ngoe nguẩy như giòi 😰,3
đáng lẽ bệnh của tao đã không nặng đến thế,5
đẹp khó tin quá,6
xấu mà đáng yêuc quá,2
"t xem cái này từ lâu lâu lâu rồi cơ , đéo bất ngờ gì cạ 😕",4
duới miền tây là kiến vàng sao ngoài ấy lại dùng kiến đen nhỉ ?,6
xưa dữ luôn,6
"con cái có hư hỏng thì cha mẹ phải dạy dỗ , chứ cái loại thờ ơ khi con mình hư hỏng thế này thì đúng là dột từ nóc rồi .",1
mê trai hơn bạn có thật :(,2
má toàn truyện trong mơ không hà mắc cười quá 😂,2
per khóc quá trời rủ họp lớp đéo thấy đâu,1
phim ấn thì của lão amir khan là hay vol,2
"cha quay phim cũng không phải dạng vừa , mẹ diễn viên thần thái vãi",2
ơ thế hoá ra tao không bị ngu một mình ?,5
"động lực là lo được cho gdinh , tự chủ bản thân",2
nhìn nữa sao . hỏng yêu đi . cho doi . vui vẻ,2
trời đất . 580k không tiếc thì tiếc gì trời . người ta làm ăn đàng hoàng . hứa hươu hứa vượn . là người lớn mà làm trò mất nết vậy trời @@,1
cảm ơn bạn vì đã chia sẻ cũng như đã luôn sáng suốt để không làm gì sai,2
"rất dũng cảm , đáng yêu quá",2
nhà tao còn nè,2
dễ thương quá hà,2
"như mọi năm thôi mưa gió rét mướt , bây giờ mót ỉa là chỉ có thánh mới giúp được",1
đọan con chó tao cười đau bụng,2
đó cũng là giải pháp hay để lừa một thèn ngu :))),2
tao lại sợ ngôn tình quá cơ 😒,3
per ít bữa dẫn mày xem cái này,4
lên báo sớm thôi nhỉ,4
tỏ tình cho nó biết thôi chứ yêu đương gì tầm này :(((,1
cầu mong những công ơn sinh thành luôn mạnh khỏe .,2
cái miệng nó nhanh hơn cái não,1
thành phố tao nhiều người còn dân trí thấp là sao ? bố con dở người,1
per giống súp lơ của bạn mình,4
"k có con gì ác bằng con người , các con bé như thế mà nó không tha",3
chi phí kiểm toán và thuê người tổ chức hòa giải chia chác thôi,4
thêm cả trò mắt mèo khốn nạn nữa,0
ăn ở cái gì huhu,5
nhiều lúc ngáo ngáo thoải mái đến mức người yêu cũng đéo bằng nó và đến khi nó thổ lộ tình cảm thì tao đéo tin :v,2
vẫn bình thường chán làm khách sạn nhọc nhục hơn 👻👻 xoạc nhau nước nôi máu me be bét ra 😭 kinh chết mẹ 😶,1
đúng là khốn nạn mà,0
ôi hạnh phúc quá 😄😄😄,2
"per hồi học đại học , điện hỏi xin tiền bố , bố ra ngân hàng gửi tiền rồi điện em hỏi stk rồi hỏi "" tên mày là gì ??"" 😭😭",5
đúng . biết là sự thật tàn nhẫn nhưng vẫn muốn biết rõ cho nhẹ lòng hơn :(,5
mấy kiếp tu luyện mà có 5 triệu thôi à ?,6
đau còn hơn tỏ tình bị từ chối per,5
dễ thương vãi ♥♥♥,2
bố mày đã sợ nhện rồi xem cái video này ... vãi đái :(((,3
bà xinh thật sự ❤️,2
đây là hội à mày ? làm tao phải lên gg tra sao lại đông người thế :)),6
lại khoe có người yêu - _ -,4
đừng trao duyên cho tao khi chưa biết rõ tao :(,1
chưa có cơ hội nói cảm ơn và xin lỗi . vì chúng ta xứng đáng được bình yên,5
đáng nhẽ nên làm việc này từ sớm . chứ hàn quốc họ làm từ lâu rồi ạ,4
"quá bản lĩnh luôn , người đáng nể , tiếc là anh ấy sắp bị tử hình rồi",5
không biết mấy ba mấy mẹ chơi bửa đó có xem được bài viết này không 😂😂😂... có ai lên incon phẫn nộ thì hiểu rồi ha,1
góp phần xây dựng đất nước chứ gì kkk đóng nhiếu rứa,2
"đm hồi đó nhà có nuôi bốn con , bữa đang ngồi chơi nặn đất sét nó chạy cả lũ tới , thật sự là tao không biết con đéo nào nhma có một con trong đó kéo áo phía sau lưng tao lên rồi cả lũ cắn lưng tao dume nó thốn vãi luôn . thề !",0
cải ngu lắm ... chưa ai ngu như cải tao thì không yêu đi yêu đứa vừa béo vừa lắm lông,1
toàn lũ đầu trâu mặt ngựa,1
làm tao liên tưởng đển phượng hoàng cổ trấn :))),2
cố gắng đi gần người ta 1 xíu . rồi lướt qua nhau như 1 cơn gió,4
chơi vậy ai chơi,1
per thì tốt nhỉ quá đỉnh luôn ... nhưng không biết được trọng dụng không nữa buồn quá,5
đồ điên,0
tự nhiên muốn có con 😐 dume,2
cảm động người thầy đưa học sinh đi làm hồ sơ 🙄,2
đúng là lợi ích kinh tế lâu dài .,4
thái bình nắng to rồi,4
nói như việt nam . nhưng hơi láo cá chắc thầy của ônc cũng như ông,1
lò xô xài bằng dầu lửa con gọi là dầu thôi,4
đi đường buổi đêm nhìn thấy hãi vãi ??,3
nặng tay cho chừa cái tật hại người,1
"ngàn cân treo sợi tóc nhỉ , csong mong manh quá",5
ko 1 từ nào để diễn tả bộ phim này ...,2
"nhỏ thấy qua 1 lần , nó bị cột ngay trước cửa nhà người ta ở trong hẻm , mỗi lần đi ngang qua là nó lại định lao tới cà khịa",3
cười ị :v,2
bởi vì gặp nhau sai thời điểm nên tôi mất người mãi mãi ...,5
gia đình thì không còn . tình yêu thì chưa có gì chắc chắn . 😏,5
"chỉ cần bạn dùng tình yêu thương , sự chân thành của mình đối với nó thì không gì là không thể .",4
disme tao chưa thấy con họa mi nào hót dở như con này luôn á .🤔🤔,1
"muốn em vui vẻ đơn giản lắm , chỉ cần bao ăn bao xem phim tuần 1 lần thôi hỡi các đồng nghiệp ơiii 🤣",2
hay ý nghĩa sâu sắc 🙂,2
trẻ trâu quá đông và nguy hiểm,1
chắc chắn là vị mặn của mồ hôi,4
mày uống trà sữa thôi . đéo ăn gì nữa =)),4
tất cả cùng không tính điểm . thế là xong :v,4
nó cũng làm thế với bao người khác đấy,4
quay vào ô mất lượt :)),5
"mình đã xem rất nhiều video như này rồi , nên thấy cũng bình thường =)))",4
"sợ nhất mấy đứa ảo tưởng sức mạnh , nhắn tin nhiều chút là auto mình thích nó",3
chắc từ giờ tao đéo giám ho nữa quá .,3
đm mưa đâu đéo thấy . nóng vãi,1
per không cho anh đi tập đâu nha mất bồ như chơi,3
đối với thế giới này bà lão chỉ là một ai đó . nhưng đối với ông lão đó bà lão là cả thế giới 😊,2
"per haha nhiều tiền quá mang đây tao tiêu hộ cho , đóng thuế 10 củ phí quá =))",4
"trời đụ , tội bé",5
có lưu luyến thì lưu luyến người mình thích chứ lưu luyến gì cái trường đấy 😶,1
"đụ mẹ tục , cuối tuần về ra nha :))",1
nốt hôm nay thui . thui không ngĩ đến và bắt đầu từ bỏ 1 thói quen,5
uiii xinh gái thế ...,2
chạy 200tr là vào biên chế ngay . thực trạng chung . cần gì có chuyên môn hay không,1
vì đồng tiền mà chúng mày giết bao nhiêu gia đình . chúng mày ăn những đồng tiền đấy mà chúng mày cũng nuốt trôi được à . bọn khốn nạn,0
cảm ơn các anh chị báo chí phóng viên đã đưa tin . mong cơ quan chức năng hãy làm thật nghiêm . thật mạnh tay vụ này . đến khổ mấy đứa nhỏ . mưa rét thế này . càng nghĩ càng tức .,0
c trai như thế nào tuyệt chủng rồi :),5
per ngóng cuộc đấu tranh công nghệ này . tq đồng lòng ghê nhỉ,5
nước mình chả í thức gì cả xả rác bừa bãi để trôi rác đầy đường thể này thật buồn,5
nhờn :))),1
"năm nay mua cân na về nhà ăn dần , tối ra đường xem chúng nó dẫn vợ thằng khác đi chơi ... kaka",2
tiền bồi thường lấy ở đâu ? cứ làm bừa làm ẩu rồi lấy tiền của dân mà đền đề nghị sửa lại nếu ai làm sai thì bỏ tiền túi ra mà đền,1
điềm báo gì đây,3
siêu phẩm để đời .,2
tao phải công nhận là nó giỏi vãi . từ đứa diễn đến đứa quay và edit video .. giỏi vãi 🤣,2
per trai hay gái thì vẫn thấy tữn như thường kk,2
động lực cho tôi tiếp tục .,4
"thôi bảo em gái xuống ngủ với mẹ đi , còn em percó sợ ma không ? thì ngủ với anh . hehe",2
đã nuôi thì nên chăm sóc bé cẩn thận ??,4
quê vải mà chưa được ăn quả nào . huhu,5
"mới đây thôi mà đa 3 năm rồi , những ngày chia tay buồn đó :((",5
"ý thức đéo gì đâu , từ già đến trẻ luôn 😥",1
"tao cũng vậy , mấy cái thiệp chúc noel thời cấp 2 trẻ trâu của lũ bạn vẫn còn nguyên xi",4
per haha . đặt bánh thì đặt thành cặp nhé . haha .😂😂,2
thể loại này next sớm đi em,1
làm chung với con mẹ ngáo là phải chuyển đi liền :) per ngọc kiều dung,1
per ta nguyện nằm im,4
thôi nhà đang yên ổn,4
"chưa học cách kiếm tiền đã học thói đi lừa tiền =,= thua",1
t tin crush của tao không bị thịt vì tao đéo crush ai cả =)),2
con mẹ kia có vấn đề về thần kinh :) không cần biết ai đúng ai sai nhưng đéo lịch sự thì đã đéo có tư cách nói chuyện rồi :) con bà kia xem được video chắc buồn làm,1
ai chưa xem thì nên xem 1 lần đi . đảm bảo không phí 3h đồng hồ của các bạn 😃,2
chơi cái kiểu này nè :)) per,2
đéo mẹ . nhìn nổi da gà ..,1
đó là một câu chuyện buồn,5
cười trước nỗi đau của người khác,4
có ai biết 2 người này không ạ ?,4
per coi đoạn con chó chết cười luôn em :)),2
chủ tịch lén lút dùng đồ của vợ làm vlog và cái kết ?,4
chúc mừng anh 👏👏👏 chúc anh may mắn . cố lênnnnn 💪💪💪,2
phê thật . cái tai nó đang thâm đen xì lấy ra hết lại trắng hồng luôn,2
do cái áo . mặc giống nhau làm đíuu gì,0
tội còn nặng hơn cả khẩu nghiệp nữa 😌😌😌,1
hồi xưa anh hay bị chửi trẻ trâu này nọ ... giờ anh là tổng giám đốc rồi 😁😎,2
nv thu nhâ ̣ p cao thi ̀ hu ́ tao ma ́ u ngươ ̀ i dân phi ́ cao hơn hê ́ tao .,1
người tài như vậy lại không được sử dụng đúng mục đích … quá buồn,5
một câu chuyện cổ tích xiaolon đầy tính nhân văn !!!,1
còn chả có ai nói chuyện thân thiết quan tâm đến tôi :<,5
đoạn phỏng vấn + xin đi chụp hình + cạo râu lão là hay nhất theo mình =]],2
coi thôi cũng đủ nghiện rồi 💋,2
năm nào cũng phải ở nhà trông nhà :((,5
idol có skill mới chất quá 😂 1 cú đánh mông thôi mà đối thủ bay sấp mặt luôn luôn 🤣,2
"hy vọng cơ quan điều tra làm rõ được danh tính người phụ nữ , chỉ vì cái miệng mà làm tan nát cả 1 gia đình",1
tấu hài cực mạnh,1
con đĩ mất dại . trời đánh tránh bữa ăn nha con ml,0
cười xĩu,2
mẹ nó chứ xem xong mình khóc hết cả nước mắt,5
có tiền chưa mà đòi,1
"một hình ảnh hay nhưng một loại âm thanh rất chối tai , câu đầu tiên đã chửi thể và tiếp theo cũng vậy , rất vô văn hóa .",1
mình chụp mấy lần liền chả thấy bác sĩ cho mặc lớp áo gì cả 😭😭😭,5
thề đi ngoài đường giờ nhiều người lớn cứ nghĩ mình mình già rồi thích đi như nào thì đi . xong quay sang chửi bọn thanh niên là đi đứng mất dạy này nọ . chán . mang tiếng người lớn mà cư xử chán đcđ .,1
trường gửi điểm về và mẹ cũng điện chửi :(,5
ngày nay bã đã thay cho thính :))),4
thế sao tao hát tệ thế này,4
còn đồng nghiệp hãm lờ thì ...,1
"nếu nói chị thảo tham thì chưa thoả đáng , vì ngay cả con chị cũng được niêm yết , định giá để “ chia chác ” ý kiến cá nhân mình , chỉ chia phần của chị và phần % của những người con sẽ được nhận vào 18 tuổi",1
chỉ cần 1 cây hoa . nói lên tất cả .. hi,2
ngày xưa đi học văn và toán chắc noa dưới trung bình hết,1
t lên facebook không phải để coi mấy cái thứ này 😪,1
dễ thương quá à ????????,2
làm khách đi qua lại mắc mệt lun,5
trả lại tuổi thơ cho tao 😆,4
để con mẹ mày tiếng bình thường nghe cho dễ . lại còn làm đéo đéo,0
chỗ tao cũng có cây tình yêu < 3,2
ngày nào cũng bị tụi siêu thị hành không dưới 10 lần,4
