sentence,emotion
mẹ mấy tk chê này chê nọ thử chạy 5 vòng sân bóng đá đi đã rồi hãy phán người khác .,1
thằng biến thái,1
ra xã hội rồi mới biết mình còn may mắn hơn rất nhiều người vậy nên hãy trân trọng những gì mình có 😊,2
đéo thấy vui đến lúc nó dừng xe đạp nó vả cho vỡ mõm lại hỏi tại sao 😌,0
đầu năm chúc đại kỷ nguyên vạn sự như ý nhé,2
"hồi nhỏ chỉ khi nào mẹ làm bánh tai yến thì mới dùng tới bếp dầu hôi này , không là bỏ tủ để dành",4
khi bạn ngu tất cả các lĩnh vực như toán học văn học nhưng vẫn cố tỏ ra nguy hiểm,1
tự nhiên mình lại không muốn làm single mum nữa -.-,5
quan trọng là đồng nghiệp tốt và sếp,4
không có gì là tồn tại mãi nhỉ,5
đau lòng lắm khi tối nay chồng tương lai của tao lại cống hiến sức lực để chăm sóc vợ thằng khác ..,5
nhiều cụ cứ chửi người ta mà không chịu xem lại bản thân mình :)),1
đi hành xác chẳng có cái vẹo gì :))) tao đi 1 lần tao cạch,1
chưa hoàn thiện hết đâu .,4
các bạn đã xuất sắc hoàn thành nhiệm vụ,2
"chạy xe ra đường mà che kín mặt , làm sao mà quan sát xung quanh được . đúng là ninja xành điệu , mai mốt thành ninja bàn thờ cho mà xem .",1
per mỗi ngày đi làm thấy per là như có thêm power cho 1 ngày siêng năng !!!!,2
con gái thật lòng nhất khi con trai không có gì . con trai thật lòng nhất khi anh ta có tất cả mọi thứ . cuộc sống mà 🙄 có chắc mình thấy gái xinh là không tớn lên không mà đòi con người ta không mê tiền . phát biểu nghe thực dụng vãi,1
"dume lương cao nhất vẫn là các lãnh đạo nhé , trăm đến nghìn tỷ :))) mà toàn chạy thêm xe ôm với bán rau :))))",1
cuối cùng tao cũng được xem hết mấy cái video mà trước đọc comt đéo hiểu gì 🤣🤣,2
cái phim vietsub đang hay lồng tiếng vào nghe dị ứng thật 😒😒,1
nắng quá chứ bộ ai muốn,4
sau vụ này ý thức đậu đỗ xe của tài xế sẽ tốt hơn rất nhiều !,4
hôm ấy tao chân ướt chân ráo từ quận 6 lên quận 3 cũng rẽ trái đoạn ntmk và cmt8 . mất 3 lít :( khôn hẳn ra,5
nổii da gà hic,3
tìm mọi lí do để có thể chạy xe ngang nhà nhìn nhà nó phát xong cười mãn nguyện đi về :)),2
nguy hiểm lắm,3
ông này chính xa ́ c làm biến nhất thế giới !!! để bộ móng tay như thế này sao làm được mọi viê ̣ c !,1
tính ra tao lúc nào cũng hài hước vui vẻ luôn đó trời :)))),2
"cũng tùy , đôi khi không cần vật chất mà chỉ cần động viên , san sẽ những khi con mình vấp ngã hay khó khăn trong cuộc sống thì ...",5
cảm thấy bị tổn thương,5
eo ....,1
sởn gai ốc với chị ấy,3
"haha con hãm bán nước hoa fake mà kêu real , bị tao vạch mặt rồi block tao",4
hóng mấy đứa mấy thằng tag người yêu rồi ảo tưởng như thế này xd,1
"còn tôi thì lại khác , thanh xuân của tôi chả có bây giờ gặp được aiii và hạnh phúc bền lâu cả :(",5
càng nhìn tấm ảnh càng thấy thương cha mẹ nhiều hơn,4
"ám ảnh hồi bé của c , con này trông nhà oke hơn cả chó luôn",3
cai lo xô tôi đang xài mỗi ngày,4
hình như xe biển xanh,4
lớp tao thì học nhau 3 năm chụp kỉ yếu nói : đéo có tiền đi chụp . địt mẹ mấy con mặt lồn . quá đen khi học còn mấy con đấy,1
trời ơi quảng cáo ngói mà sống động quá,6
"hy vọng chừng đó con đã đi mẫu giáo lớn , 1 xe bảy chổ và nhà hai tấm 🤣",2
per đừng lầm tưởng,4
bưởi chín nó như vậy đấy ngu ạ,1
không sao đâu :) bệnh này lây qua đường tình bạn,4
1 bạt tai 2 đạp chứ ở đó bướng,0
súc vật là có thật .😏,1
anh vui thì anh ngồi thôi ... chú cự để mặc anh . :v,2
"phim này nên xem và thuộc mấy đoạn thoại , rất hay",2
vn là vậy . bn công chăm sóc của tao đổ sông đổ biển .,5
thế em ăn anh được không ?,4
như kiểu người yêu luôn ấy =))) nhẹ nhàng,2
per cđ chỉ cần đơn giản như thế đã ấm lòng thế ... rơi cả nói chuyện mắt ...,2
chỉ mong cảnh này sẽ không còn xãy ra ở xã hội này nữa . bất hạnh vậy đủ rồi 😞🙁,5
đúng phải chia tay gặp loại óc chó thế này cơ mà,1
xạo quá add ơi ! y tế nào lương 24tr thế ?,1
"tao thì chưa cắt thì đã đéo có sức hút rồi cắt , bùn vãi",5
"per đâ ́ y , hiê ̉ u vi ̀ sao nên cha ̀ o mo ̣ i ngươ ̀ i chưa",2
khó hiểu lắm,4
ước gì tôi cũng được kiên trì như anh ấy để dạy con gào mất nết nhà tôi 😪,5
con này ăn cức mà lớn hay sao ấy . đánh không lại thì chạy ngu như bò đứng cho tụi nó đánh,1
khi nào có người mang trầu cau sang hỏi cưới thì tao kết hôn . hỏi thừa thế 😒,1
cho em canh với . hehe,2
"vừa về xong , phải nói là đông vãi đông chứ không phải đông bình thường =))))",2
trên đời vẫn còn nhiều điều tốt đẹp ❤️,2
chắc học từ bỏ quá,5
mẹ thấy đơn giản không ? đấy giờ chỉ việc lên số cái .... lên ...☝️☝️,2
và thế những thanh niên ô dâm vào bình luận về cô giáo mình như đúng rồi . nhân cách mất mẹ nó rồi,1
per tôi có 1 thằng bạn lúc nào cũng chỉ lo dìm hàng chiều cao của tôi thôi .,1
yêu làm mẹ gì rồi phải chia tay người ơi,5
cô per vợ ông per - trung nguyên - có phải là cô giáo per huyền thoại không nhỉ ?,4
chỉ sợ tốc độ ăn của dân mình thì không kịp gây hại thôi,4
phạt là đúng rồi,1
cần có cơ quan chức năng tới để làm rõ vụ việc với ngư dân đã bắt nó,4
ai bảo đi mách lẻo làm gì chúng nó chả đánh cho .,1
chúc mừng em và chúc em học tập tốt ngành học đã chọn ! niềm tự hào của tây bắc !,2
t nghĩ thợ chụp đéo có tâm bằng thợ make đăng và thợ photoshop đâu,1
"nói dân trí thấp lại tự ái , hỏi nhiều hỏng nhiệm vụ nó lại quy tội chống người thi hành công vụ thì ăn lồn",1
có chị em nào khu vực loc đi coi cùng mình không ...,2
vì ai cũng có mối quan tâm riêng,4
"nói câu sau là nuốt câu trước , y chang nuốt não nó v đó nhỉ kk thật thú vị",2
mới mua p30 luôn,4
rồi nhận ra chỉ mình là cảm thấy như thế thôi hả :(,5
nhìn cách dạy chó là biết cách dạy con,1
ngày nào cũng ngủ với mẹ rồi mà vẫn còn tiếc :))))),2
"thằng nào vẽ đẹp , vẽ giúp tao tấm ảnh per phòng hờ cúp điện không có tài liệu quay tay :(",2
cho chừa cái thói chạy xe khôn lõi,1
thề luôn con ngáo nó thích trêu mấy đứa sợ sợ như này =)),2
"đm tao quăng bể mẹ nó cái màn hình , chó admin - _ -",0
không biết nguyên nhân từ đâu,4
tài năng sáng tạo vẩy bút thôi cũng là nghệ thuật,4
má :))) đoạn đeo mặt nạ kinh dị vkl :)),3
thế mới bảo . chủ động riết rồi nó xem thường :)),1
cafe nguyên chất 🙂,4
"chưa nói chuyện thân thiết quan tâm , mới xã giao thôi đã lầm tưởng rồi ấy chứ , haizz khổ lắm",5
các mày trốn đi bọn chủ tịch đang đến kìa 😨😨😨,3
cái này phải hơn 20 năm rồi . lần đầu không biết canh lửa nên cơm khét hoài 🤣🤣🤣🤣🤣,2
per ông này ác thật con bé nó van xin thế rồi,1
per sự tích con chim họa tao với mấy thắc mắc hồi trước nè,4
"mỏi lần làm phiền và sát hại bao nhiu con kiến , tôi không tu hành nhưng làm thế vì miếng ăn ác ôn quá ngon lành gì",1
lớn lên sẽ rất đẹp chaiii ??,2
"thấy bảo sang năm được tủi , nhưng mà năm nay vẫn chưa có người êu",5
diễn viên có cá tính hay nhât từng xem,2
mệt như chó :3 nhưng mà hoan hỉ đầu năm đi xin lộc :v,2
per cái dume mày thấy tác hại của tập gym chưa,3
bạn đặt câu hỏi với mục đích không cần câu trả lời thì thôi mình không nói chuyện,1
"tao sợ chó lắm .""",3
"đấm liên tục vào mồm , không trượt phát nào ...",4
"per nếu có khi nào thấy bản thân vô dụng hay là thất bại , thì hãy nhớ có những người chế tạo ra mấy cái của nợ này . =))",2
per ai bày mày thiết kế thế này hả ???,4
gd năm nay chán,5
em chờ được mà 🙂,2
thanh niên thích chơi nổi nhưng nói ngọng :vậy,1
sau khi xem ảnh này xong tôi quyết định ... mua honda :v,2
tao cừi tao ỉa 🤣🤣🤣,2
per tuổi thơ của mềnh đi học là lúc nào bạn tao cũng ngồi trên và khi nào múa giờ ra chơi cũng múa chung với mềnh 😅😅😅,2
thấy không có gì hấp dẫn,4
chẳng bao giờ thấy sai,4
per bài tủ 1 thời =)),2
hồi xưa đã có giày sục mõm cá sấu rồi cơ à ??,6
chỉ mong ở cái độ tuổi ấy chúng ta còn được như vậy,2
trong luật có khung hình phạt xử bắn không ... ghê tởm,1
nhanh thật . đã bắt được rồi,6
"lên kiểm tra phòng thấy dơ quá thì x10 x20 lên cho nó trả lòi lồn , lần sau nó không làm nữa việc chi không kiểm tra phòng giờ gào thét , nhiều phòng nó phạt nặng vụ bánh kem , rồi bình xịt xà phồng các kiểu , ghi tổn thất đồ trong phòng đền gấp đôi .",1
rải đinh nhiều thật,4
nếu yêu anh ! em sẽ hỏi ý kiến anh về mọi việc .,4
giữ mãi lòng nhân ái các em nhé ! tấm lòng các em đẹp biết bao .,2
hình như chính là cái nhà thờ đó đó,4
"sao nghiệt ngã vậy :'( đề nghị bắt luôn con mụ tri hô vớ vẩn , phá vỡ hạnh phúc 1 gia đình",1
bình yên thật,2
quan trọng là có con đồng nghiệp đầy khẩu nghiệp yến đặng 🤣🤣🤣,2
"ở việt nam một số người không giàu đơn thuần , tiền của họ không biết từ đâu ra nên khi lập sân sau họ có thể chơi trò này .",4
má tao coi mà cứ sợ nó bay ra 😌😌,3
đù mé nó ... bơi nhiều quá não rớt mẹ xuống hồ rồi hay gì mấy thằng chó,0
chân ngắn sao đi đây ta ?,4
mẹ mắng lúc sáng sớm là xui cả ngày :(,5
per mã mẹ biết hôm qua quay video sớm hơn ự,5
"dân trí thấp , trẻ trâu , trai làng 🙂",1
tự dưng cụt con mẹ nó 1 tay trong 66 năm 😂 chả để làm đéo gì . nhìn bẩn bựa vkl 😂,1
nhện đéo bằng thằng lằn đâu :)) dume kinhh tởm vll :((,1
địt mẹ 2 thằng bạn lol,1
đùa ... cảnh sát việt nam tài thật . vụ gì cũng bắt trong 48 giờ,2
xem chỉ đợi đến đọan nó ngã để cười :)))),2
per đồ ảo tưởng,1
đó là lý do tao chỉ muốn điện thoại là phương tiện liên lạc . không phảu phương tiện chứa đựng bí mật,4
"gia đình và tình yêu , để thay đổi mọi thứ",4
"hồi lớp 1 đú theo lũ bạn về học nấu . thế là cơm sống , sợ quá vùi gạo trong đống tro",3
năm ngoái là hôm hai chị em chuẩn bị làm mứt tết ... cũng không nhó có gato với họ không ... năm nay thì khác .... vẫn cô đơn nhưng không hề gato .....,2
chỉ là không có ai để nhắn thì mới nhắn cho mình . công nhận nguy hiểm,3
tau cố gắng chỉ được từng này 😦😦,4
tội này nên cho đi tù cả lũ đi người mình hại người mình 😡,0
thằng này cục súc vãi,1
nhỏ ngầu lớn lên nhìn bê đi =))),2
thằng lái tàu mua bằng .. con ông cháu cha mới xin vào đây được .... bẻ lái lách ra 1 chút thì có sao đâu ... cục súc vãi ....,1
tối nay chồng tương lai sẽ đưa con khác đi chơi 😆😆😆,5
hôm nay đi qua vẫn thấy nói chuyện thải chảy thẳng ra sông thì bao giờ mới sạch được ... haiz,5
"đó là 1 câu chuyện buồn , tao không có bạn trai hix hix",5
ở daklak nữa không xử phạt thì còn mất nhiều,4
đầu mùa chua chua ăn ngon vãi_chưởng . thích vải lắm luôn . trong khi nhà toàn nhãn .,2
chẳng thấm vào đâu . so với số tiền khủng kiếm được . hằng ngày mụ ta nói khoác lác vài câu .???,1
"tao có 4 cái ăn không tao share bớt cho , cạch mặt đứa bán hàng đi",1
đầu óc đến giờ vẫn còn nặng và đang né tránh mọi người .,3
chuyên cơ tt quá đẹp ! bao giờ má mua được chiêc như vâ ̀ y trơi ̀ !!,2
bó tay . lại khiển trách . rút kinh nghiệm,0
điên khùng . nhưng hahahah . nhiều tiền quá mạ ơi,2
một nỗi buồn thầm lặng,5
béo tí đáng yêu mà =)),2
tag cái đứa bạn nghĩ nó nên gia nhập hội này ;),4
sau này có nhắn tin thì không phải là chào em mà là chào mọi người,4
tài liệu mật mà mày cũng biết à 😆 max xạo lờ,1
ổng múa đẹp thiệt chứ bộ .,6
per anh có định quát mắng em không,4
"má ơi , coi đến fire tưởng quảng cáo rạp chiếu phim , đến cuối té ra là mái nhà =))",6
ra chỗ khác sóng không tới viết đi cậu :((( nhìn buồn vãi,5
rơi mất tim . nguy hiểm thiệt ^^,3
"hồi nhỏ thì tao bị cả bầy dí , được fine :)))))) đến khi tao 12 và đi học đh năm nhất , sau 1 tháng xa nhà , về nhà và cái kết là tao không còn bước ra khỏi cửa nữa , n dí everywhere :)))))))",3
per ngồi ôm bụng cười và liên tưởng đến nhiều nhân vật,2
ko sợ gì chỉ sợ con ml ý 😞,3
cảm thấy bạn trai tớ giận dỗi đáng yêu cực,2
ủa xưng mày tao thì có vấn đề gì nhễ,4
"toàn xử ép , đi tù gần được 7 năm rồi đền người ta 200 triệu . thời gian tuổi trẻ của con người rẻ mạt quâ",1
thứ mà dễ dàng qa cũng nguy hiểm,3
"đúng vại , với ai nó cũng tỏ ra như thế . hihi 😂",2
với mình đoạn mấy thằng đỡ đẻ là hay nhất,2
nhà em có tính lắp không per,4
gái đĩ già mồm,1
thương em :(,5
sáu múi đâu rồi,4
đậu phộng hahhahah may hềy,2
nó ở cái tầm vũ trụ chuẩn mẹ rồi,4
đổ vỏ chắc luôn 😌,1
cô ấy còn không thèm coi tin nhắn của tao :((,1
